station,district,datetime,timestamp_epoch,rainfall_t0,rainfall_t_minus_1,rainfall_t_minus_2,rainfall_t_minus_3,rainfall_t_minus_4,rainfall_rolling_3h_mean,rainfall_rolling_6h_sum,rainfall_delta_1h,rainfall_acceleration,latitude,longitude,district_flooded_area_pct,district_permanent_water_pct,district_mean_flood_duration,district_hist_event_density,live_report_corroboration,volunteer_verified_weight,target_risk_15m,target_risk_30m,target_risk_60m,target_class_15m,target_class_30m,target_class_60m
Vidur Anicut,viluppuram,2026-01-25 05:00,1769317200.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,3.5,0.5,0.5,12.07222222,79.585,2.579095705,0.250109562,6.0,25,0.0,0.0,0.10070620448333331,0.10784930205595236,0.1311638282,0,0,0
Vidur Anicut,viluppuram,2026-01-25 06:00,1769320800.0,1.5,1.0,0.5,0.5,0.5,1.0,4.5,0.5,0.0,12.07222222,79.585,2.579095705,0.250109562,6.0,25,0.0,0.0,0.10945620448333332,0.10883977824642856,0.13916382819999998,0,0,0
Karunkuzhi,chengalpattu,2026-01-25 06:00,1769320800.0,1.0,2.5,2.0,2.0,1.5,1.8333333333333333,9.5,-1.5,-2.0,12.54305556,79.90444444,2.752509381,2.065380723,10.0,13,0.0,0.0,0.10007528143,0.13038544738261904,0.18610037524,0,0,0
Palur,cuddalore,2026-01-25 06:00,1769320800.0,0.5,1.0,1.0,0.5,0.5,0.8333333333333334,4.0,-0.5,-0.5,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.18490393235000002,0.22098911155119047,0.26687190980000003,0,0,0
Sethiathope Anicut TARG,cuddalore,2026-01-25 06:00,1769320800.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,3.5,0.5,0.5,11.43222222,79.5425,5.871797745,0.689771711,4.0,30,0.0,0.0,0.19948726568333336,0.22309387345595239,0.2628719098,0,0,0
Madurantakam,chengalpattu,2026-01-25 06:00,1769320800.0,1.5,2.5,1.5,0.5,1.5,1.8333333333333333,8.5,-1.0,-2.0,12.49888889,79.87527778,2.752509381,2.065380723,10.0,13,0.0,0.0,0.10882528142999999,0.13038544738261904,0.17810037524,0,0,0
SGSWRDC Campus (Tharamani site),chennai,2026-01-25 06:00,1769320800.0,5.5,1.0,0.5,0.5,9.5,2.3333333333333335,18.0,4.5,4.0,12.98583333,80.245,3.572786193,1.072848464,8.0,57,0.0,0.0,0.25593358579000003,0.20998085008833334,0.28691144772,0,0,0
Kiladayalam,viluppuram,2026-01-25 06:00,1769320800.0,0.5,1.5,0.5,0.5,0.5,0.8333333333333334,4.0,-1.0,-2.0,12.16722222,79.62055556,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.10574454015119046,0.1351638282,0,0,0
Kothuvacheri,cuddalore,2026-01-25 06:00,1769320800.0,0.5,0.5,0.5,0.5,0.5,0.5,3.0,0.0,0.0,11.52027778,79.63527778,5.871797745,0.689771711,4.0,30,0.0,0.0,0.18490393235000002,0.21479863536071428,0.2588719098,0,0,0
Tirukoilur,kallakurichi,2026-01-25 07:00,1769324400.0,1.0,0.5,0.5,4.5,0.5,0.6666666666666666,7.5,0.5,0.5,11.94638889,79.25027778,1.71000415,0.016931089,10.0,10,0.0,0.0,0.07463345783333333,0.07743109763095238,0.128400166,0,0,0
Ponnanaiyar Dam_1,tiruchirappalli,2026-01-25 07:00,1769324400.0,0.5,0.5,3.5,0.5,4.5,1.5,10.0,0.0,3.0,10.582222,78.265,2.769716368,0.030082563,6.0,29,0.0,0.0,0.09184149104,0.15599721573714287,0.19078865472,0,0,0
Manalmedu_1,nagapattinam,2026-01-25 07:00,1769324400.0,0.5,0.5,0.5,0.5,0.5,0.5,3.0,0.0,0.0,11.200556,79.601389,8.469795512,4.028133598,6.0,27,0.0,0.0,0.26284386535999993,0.30572855720571424,0.36279182048,0,0,0
Madurantakam,chengalpattu,2026-01-25 07:00,1769324400.0,1.5,1.5,2.5,1.5,0.5,1.8333333333333333,9.0,0.0,1.0,12.49888889,79.87527778,2.752509381,2.065380723,10.0,13,0.0,0.0,0.10882528142999999,0.14078544738261906,0.18210037524,0,0,0
Karunkuzhi,chengalpattu,2026-01-25 07:00,1769324400.0,1.5,1.0,2.5,2.0,2.0,1.6666666666666667,10.5,0.5,2.0,12.54305556,79.90444444,2.752509381,2.065380723,10.0,13,0.0,0.0,0.11465861476333333,0.14809020928738095,0.19410037524,0,0,0
Vidur Anicut,viluppuram,2026-01-25 07:00,1769324400.0,0.5,1.5,1.0,0.5,0.5,1.0,4.5,-1.0,-1.5,12.07222222,79.585,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.10883977824642856,0.13916382819999998,0,0,0
LBP Quarters Campus,erode,2026-01-25 07:00,1769324400.0,0.5,0.5,1.0,1.5,2.5,0.6666666666666666,6.5,0.0,0.5,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,0.02837948696,0.04048202050095238,0.07817264928,0,0,0
SGSWRDC Campus (Tharamani site),chennai,2026-01-25 07:00,1769324400.0,3.5,5.5,1.0,0.5,0.5,3.3333333333333335,20.5,-2.0,-6.5,12.98583333,80.245,3.572786193,1.072848464,8.0,57,0.0,0.0,0.16843358579,0.1869522786597619,0.30691144772,0,0,0
Kiladayalam,viluppuram,2026-01-25 07:00,1769324400.0,3.0,0.5,1.5,0.5,0.5,1.6666666666666667,6.5,2.5,3.5,12.16722222,79.62055556,2.579095705,0.250109562,6.0,25,0.0,0.0,0.15903953781666663,0.15762073062738097,0.1551638282,0,0,0
Valathi,viluppuram,2026-01-25 07:00,1769324400.0,1.0,1.0,0.5,0.5,0.5,0.8333333333333334,3.5,0.0,-0.5,12.34861111,79.38,2.579095705,0.250109562,6.0,25,0.0,0.0,0.09487287114999998,0.10574454015119046,0.1311638282,0,0,0
Vanapuram,tiruvannamalai,2026-01-25 07:00,1769324400.0,0.5,0.5,0.5,0.5,1.0,0.5,3.5,0.0,0.0,12.10444444,79.01805556,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.04277752851571428,0.06627635912,0,0,0
Madurantakam,chengalpattu,2026-01-25 08:00,1769328000.0,0.5,1.5,1.5,2.5,1.5,1.1666666666666667,8.0,-1.0,-1.0,12.49888889,79.87527778,2.752509381,2.065380723,10.0,13,0.0,0.0,0.09132528142999999,0.11800449500166667,0.17410037524,0,0,0
Karunkuzhi,chengalpattu,2026-01-25 08:00,1769328000.0,1.5,1.5,1.0,2.5,2.0,1.3333333333333333,10.5,0.0,-0.5,12.54305556,79.90444444,2.752509381,2.065380723,10.0,13,0.0,0.0,0.10882528142999999,0.12109973309690476,0.19410037524,0,0,0
Kurungulam,thanjavur,2026-01-25 08:00,1769328000.0,2.0,0.5,0.5,0.5,3.5,1.0,8.5,1.5,1.5,10.65638889,79.09805556,6.262291183,0.139785443,9.0,36,0.0,0.0,0.24036873549000004,0.2533516199764286,0.31849164732,0,0,0
Vanapuram,tiruvannamalai,2026-01-25 08:00,1769328000.0,0.5,0.5,0.5,0.5,0.5,0.5,3.5,0.0,0.0,12.10444444,79.01805556,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.04277752851571428,0.06627635912,0,0,0
Vidur Anicut,viluppuram,2026-01-25 08:00,1769328000.0,1.5,0.5,1.5,1.0,0.5,1.1666666666666667,5.5,1.0,2.0,12.07222222,79.585,2.579095705,0.250109562,6.0,25,0.0,0.0,0.11528953781666665,0.13273501634166665,0.14716382819999999,0,0,0
Kiladayalam,viluppuram,2026-01-25 08:00,1769328000.0,5.0,3.0,0.5,1.5,0.5,2.8333333333333335,11.0,2.0,-0.5,12.16722222,79.62055556,2.579095705,0.250109562,6.0,25,0.0,0.0,0.1882062044833333,0.1428873972940476,0.1911638282,0,0,0
Palayamkottai,tirunelveli,2026-01-25 08:00,1769328000.0,0.5,0.5,0.5,2.0,5.0,0.5,9.0,0.0,0.0,8.72638889,77.71583333,0.007402498,0.622191008,1.0,20,0.0,0.0,0.00897207494,0.009544801715714287,0.07229609992,0,0,0
Kodumudiyar dam,tirunelveli,2026-01-25 08:00,1769328000.0,0.5,0.5,1.5,1.0,1.0,0.8333333333333334,5.0,0.0,1.0,8.42638889,77.5275,0.007402498,0.622191008,1.0,20,0.0,0.0,0.00897207494,0.026135277906190475,0.04029609992,0,0,0
Ponneri,tiruvallur,2026-01-25 08:00,1769328000.0,1.0,0.5,0.5,5.5,0.5,0.6666666666666666,8.5,0.5,0.5,13.33138889,80.19527778,3.5,1.2,2.0,3,0.0,0.0,0.12833333333333333,0.14008095238095236,0.20799999999999996,0,0,0
Tirukoilur,kallakurichi,2026-01-25 08:00,1769328000.0,1.0,1.0,0.5,0.5,4.5,0.8333333333333334,8.0,0.0,-0.5,11.94638889,79.25027778,1.71000415,0.016931089,10.0,10,0.0,0.0,0.0688001245,0.07532633572619048,0.132400166,0,0,0
Nanguneri,tirunelveli,2026-01-25 08:00,1769328000.0,0.5,0.5,0.5,1.5,0.5,0.5,4.0,0.0,0.0,8.48,77.66388889,0.007402498,0.622191008,1.0,20,0.0,0.0,0.00897207494,0.009544801715714287,0.03229609992,0,0,0
Thanjavur,thanjavur,2026-01-25 08:00,1769328000.0,0.5,1.0,0.5,0.5,1.0,0.6666666666666666,5.0,-0.5,-1.0,10.77277778,79.13583333,6.262291183,0.139785443,9.0,36,0.0,0.0,0.19661873549000003,0.23156114378595238,0.29049164732,0,0,0
Valathi,viluppuram,2026-01-25 08:00,1769328000.0,1.5,1.0,1.0,0.5,0.5,1.1666666666666667,5.0,0.5,0.5,12.34861111,79.38,2.579095705,0.250109562,6.0,25,0.0,0.0,0.10945620448333332,0.11713501634166665,0.14316382819999998,0,0,0
Valathi,viluppuram,2026-01-25 09:00,1769331600.0,0.5,1.5,1.0,1.0,0.5,1.0,5.0,-1.0,-1.5,12.34861111,79.38,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.10883977824642856,0.14316382819999998,0,0,0
Palur,cuddalore,2026-01-25 09:00,1769331600.0,0.5,0.5,1.0,1.0,0.5,0.6666666666666666,4.0,0.0,0.5,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.18490393235000002,0.22309387345595239,0.26687190980000003,0,0,0
KolidamL A(Coleroon),nagapattinam,2026-01-25 09:00,1769331600.0,1.5,3.0,0.5,1.5,3.0,1.6666666666666667,13.0,-1.5,-4.0,11.329167,79.720833,8.469795512,4.028133598,6.0,27,0.0,0.0,0.28034386535999994,0.3273952238723809,0.44279182048,0,0,0
Aranthangi_1,pudukkottai,2026-01-25 09:00,1769331600.0,0.5,0.5,0.5,0.5,2.5,0.5,8.0,0.0,0.0,10.16,79.004167,0.613684296,0.085746267,6.0,18,0.0,0.0,0.02716052888,0.030764664645714285,0.08854737184,0,0,0
Thiruthuraipoondi_1,tiruvarur,2026-01-25 09:00,1769331600.0,1.0,1.5,0.5,0.5,0.5,1.0,4.5,-0.5,-1.5,10.538889,79.633056,3.5,1.2,2.0,3,0.0,0.0,0.1225,0.14107142857142857,0.176,0,0,0
Karunkuzhi,chengalpattu,2026-01-25 09:00,1769331600.0,0.5,1.5,1.5,1.0,2.5,1.1666666666666667,9.0,-1.0,-1.0,12.54305556,79.90444444,2.752509381,2.065380723,10.0,13,0.0,0.0,0.09132528142999999,0.11800449500166667,0.18210037524,0,0,0
Vettikadu_1,thanjavur,2026-01-25 09:00,1769331600.0,1.0,1.0,0.5,0.5,1.0,0.8333333333333334,5.0,0.0,-0.5,10.569722,79.195556,6.262291183,0.139785443,9.0,36,0.0,0.0,0.20536873549,0.23465638188119048,0.29049164732,0,0,0
Kodumudiyar dam,tirunelveli,2026-01-25 09:00,1769331600.0,0.5,0.5,0.5,1.5,1.0,0.5,5.0,0.0,0.0,8.42638889,77.5275,0.007402498,0.622191008,1.0,20,0.0,0.0,0.00897207494,0.009544801715714287,0.04029609992,0,0,0
Pudukkottai,pudukkottai,2026-01-25 09:00,1769331600.0,1.0,0.5,1.0,1.0,0.5,0.8333333333333334,4.5,0.5,1.0,10.37694444,78.81777778,0.613684296,0.085746267,6.0,18,0.0,0.0,0.04174386221333333,0.047355140836190475,0.060547371839999996,0,0,0
Palayamkottai,tirunelveli,2026-01-25 09:00,1769331600.0,0.5,0.5,0.5,0.5,2.0,0.5,9.0,0.0,0.0,8.72638889,77.71583333,0.007402498,0.622191008,1.0,20,0.0,0.0,0.00897207494,0.009544801715714287,0.07229609992,0,0,0
Cheranmahadevi,tirunelveli,2026-01-25 09:00,1769331600.0,0.5,0.5,0.5,0.5,0.5,0.5,3.0,0.0,0.0,8.69,77.5625,0.007402498,0.622191008,1.0,20,0.0,0.0,0.00897207494,0.009544801715714287,0.02429609992,0,0,0
SGSWRDC Campus (Tharamani site),chennai,2026-01-25 09:00,1769331600.0,0.5,3.5,5.5,1.0,0.5,3.1666666666666665,11.5,-3.0,-1.0,12.98583333,80.245,3.572786193,1.072848464,8.0,57,0.0,0.0,0.11593358579,0.18385704056452382,0.23491144772,0,0,0
Kurungulam,thanjavur,2026-01-25 09:00,1769331600.0,0.5,2.0,0.5,0.5,0.5,1.0,7.5,-1.5,-3.0,10.65638889,79.09805556,6.262291183,0.139785443,9.0,36,0.0,0.0,0.19661873549000003,0.23775161997642857,0.31049164732,0,0,0
Vidur Anicut,viluppuram,2026-01-25 09:00,1769331600.0,1.5,1.5,0.5,1.5,1.0,1.1666666666666667,6.5,0.0,-1.0,12.07222222,79.585,2.579095705,0.250109562,6.0,25,0.0,0.0,0.10362287114999998,0.11193501634166665,0.1551638282,0,0,0
Kiladayalam,viluppuram,2026-01-25 09:00,1769331600.0,1.5,5.0,3.0,0.5,1.5,3.1666666666666665,12.0,-3.5,-5.5,12.16722222,79.62055556,2.579095705,0.250109562,6.0,25,0.0,0.0,0.10362287114999998,0.14907787348452378,0.1991638282,0,0,0
Ponneri,tiruvallur,2026-01-25 09:00,1769331600.0,3.5,1.0,0.5,0.5,5.5,1.6666666666666667,11.5,2.5,2.0,13.33138889,80.19527778,3.5,1.2,2.0,3,0.0,0.0,0.19541666666666663,0.17425238095238094,0.23199999999999998,0,0,0
Nanguneri,tirunelveli,2026-01-25 09:00,1769331600.0,0.5,0.5,0.5,0.5,1.5,0.5,4.0,0.0,0.0,8.48,77.66388889,0.007402498,0.622191008,1.0,20,0.0,0.0,0.00897207494,0.009544801715714287,0.03229609992,0,0,0
Madurantakam,chengalpattu,2026-01-25 09:00,1769331600.0,1.0,0.5,1.5,1.5,2.5,1.0,8.5,0.5,1.5,12.49888889,79.87527778,2.752509381,2.065380723,10.0,13,0.0,0.0,0.10590861476333333,0.13050925690642856,0.17810037524,0,0,0
KolidamL A(Coleroon),nagapattinam,2026-01-25 10:00,1769335200.0,0.5,1.5,3.0,0.5,1.5,1.6666666666666667,10.0,-1.0,0.5,11.329167,79.720833,8.469795512,4.028133598,6.0,27,0.0,0.0,0.26284386535999993,0.3325952238723809,0.41879182048,0,0,0
Cheranmahadevi,tirunelveli,2026-01-25 10:00,1769335200.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,3.5,0.5,0.5,8.69,77.5625,0.007402498,0.622191008,1.0,20,0.0,0.0,0.02355540827333333,0.01784003981095238,0.02829609992,0,0,0
Nanguneri,tirunelveli,2026-01-25 10:00,1769335200.0,0.5,0.5,0.5,0.5,0.5,0.5,4.0,0.0,0.0,8.48,77.66388889,0.007402498,0.622191008,1.0,20,0.0,0.0,0.00897207494,0.009544801715714287,0.03229609992,0,0,0
Madurantakam,chengalpattu,2026-01-25 10:00,1769335200.0,0.5,1.0,0.5,1.5,1.5,0.6666666666666666,7.5,-0.5,-1.0,12.49888889,79.87527778,2.752509381,2.065380723,10.0,13,0.0,0.0,0.09132528142999999,0.10871878071595238,0.17010037524,0,0,0
Ellis Anicut,viluppuram,2026-01-25 10:00,1769335200.0,1.0,1.5,0.5,0.5,0.5,1.0,4.0,-0.5,-1.5,11.90305556,79.40527778,2.579095705,0.250109562,6.0,25,0.0,0.0,0.09487287114999998,0.10883977824642856,0.1351638282,0,0,0
Kiladayalam,viluppuram,2026-01-25 10:00,1769335200.0,0.5,1.5,5.0,3.0,0.5,2.3333333333333335,12.0,-1.0,2.5,12.16722222,79.62055556,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.15960168300833333,0.1991638282,0,0,0
Sethiathope Anicut TARG,cuddalore,2026-01-25 10:00,1769335200.0,1.0,1.0,0.5,0.5,0.5,0.8333333333333334,4.0,0.0,-0.5,11.43222222,79.5425,5.871797745,0.689771711,4.0,30,0.0,0.0,0.19365393235,0.22098911155119047,0.26687190980000003,0,0,0
Kothuvacheri,cuddalore,2026-01-25 10:00,1769335200.0,1.5,0.5,0.5,0.5,0.5,0.8333333333333334,4.0,1.0,1.0,11.52027778,79.63527778,5.871797745,0.689771711,4.0,30,0.0,0.0,0.2140705990166667,0.23138911155119046,0.26687190980000003,0,0,0
SGSWRDC Campus (Tharamani site),chennai,2026-01-25 10:00,1769335200.0,0.5,0.5,3.5,5.5,1.0,1.5,11.5,0.0,3.0,12.98583333,80.245,3.572786193,1.072848464,8.0,57,0.0,0.0,0.11593358579,0.18410465961214287,0.23491144772,0,0,0
LBP Quarters Campus,erode,2026-01-25 10:00,1769335200.0,0.5,0.5,0.5,1.0,1.5,0.5,6.5,0.0,0.0,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,0.02837948696,0.03218678240571428,0.07817264928,0,0,0
Thanjavur,thanjavur,2026-01-25 10:00,1769335200.0,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,4.0,0.0,0.5,10.77277778,79.13583333,6.262291183,0.139785443,9.0,36,0.0,0.0,0.19661873549000003,0.2367611437859524,0.28249164732,0,0,0
Ponneri,tiruvallur,2026-01-25 10:00,1769335200.0,0.5,3.5,1.0,0.5,0.5,1.6666666666666667,11.5,-3.0,-5.5,13.33138889,80.19527778,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.15345238095238095,0.23199999999999998,0,0,0
Vidur Anicut,viluppuram,2026-01-25 10:00,1769335200.0,1.0,1.5,1.5,0.5,1.5,1.3333333333333333,7.0,-0.5,-0.5,12.07222222,79.585,2.579095705,0.250109562,6.0,25,0.0,0.0,0.09487287114999998,0.11503025443690475,0.1591638282,0,0,0
Karunkuzhi,chengalpattu,2026-01-25 10:00,1769335200.0,0.5,0.5,1.5,1.5,1.0,0.8333333333333334,7.5,0.0,1.0,12.54305556,79.90444444,2.752509381,2.065380723,10.0,13,0.0,0.0,0.09132528142999999,0.12221401881119048,0.17010037524,0,0,0
Madurantakam,chengalpattu,2026-01-25 11:00,1769338800.0,2.5,0.5,1.0,0.5,1.5,1.3333333333333333,7.5,2.0,2.5,12.49888889,79.87527778,2.752509381,2.065380723,10.0,13,0.0,0.0,0.1496586147633333,0.14709973309690477,0.17010037524,0,0,0
Vanapuram,tiruvannamalai,2026-01-25 11:00,1769338800.0,0.5,0.5,0.5,0.5,0.5,0.5,3.0,0.0,0.0,12.10444444,79.01805556,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.04277752851571428,0.06227635912,0,0,0
Vidur Anicut,viluppuram,2026-01-25 11:00,1769338800.0,3.0,1.0,1.5,1.5,0.5,1.8333333333333333,9.0,2.0,2.5,12.07222222,79.585,2.579095705,0.250109562,6.0,25,0.0,0.0,0.15320620448333333,0.15031596872261904,0.17516382819999998,0,0,0
Thanjavur,thanjavur,2026-01-25 11:00,1769338800.0,0.5,0.5,0.5,1.0,0.5,0.5,3.5,0.0,0.0,10.77277778,79.13583333,6.262291183,0.139785443,9.0,36,0.0,0.0,0.19661873549000003,0.2284659056907143,0.27849164732000004,0,0,0
Kiladayalam,viluppuram,2026-01-25 11:00,1769338800.0,2.0,0.5,1.5,5.0,3.0,1.3333333333333333,12.5,1.5,2.5,12.16722222,79.62055556,2.579095705,0.250109562,6.0,25,0.0,0.0,0.12987287114999999,0.14103025443690476,0.20316382819999998,0,0,0
Valathi,viluppuram,2026-01-25 11:00,1769338800.0,1.0,0.5,1.5,1.0,1.0,1.0,5.5,0.5,1.5,12.34861111,79.38,2.579095705,0.250109562,6.0,25,0.0,0.0,0.10070620448333331,0.12443977824642856,0.14716382819999999,0,0,0
Pickup Anicut-Sathanur,tiruvannamalai,2026-01-25 11:00,1769338800.0,1.0,1.0,1.0,1.0,0.5,1.0,5.0,0.0,0.0,12.13944444,78.89388889,0.956908978,0.111931507,5.0,25,0.0,0.0,0.046207269339999996,0.052063242801428565,0.07827635912,0,0,0
Ellis Anicut,viluppuram,2026-01-25 11:00,1769338800.0,1.0,1.0,1.5,0.5,0.5,1.1666666666666667,5.0,0.0,0.5,11.90305556,79.40527778,2.579095705,0.250109562,6.0,25,0.0,0.0,0.09487287114999998,0.11713501634166665,0.14316382819999998,0,0,0
Ponneri,tiruvallur,2026-01-25 11:00,1769338800.0,0.5,0.5,3.5,1.0,0.5,1.5,6.5,0.0,3.0,13.33138889,80.19527778,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.18155714285714283,0.19199999999999998,0,0,0
Karunkuzhi,chengalpattu,2026-01-25 11:00,1769338800.0,1.5,0.5,0.5,1.5,1.5,0.8333333333333334,6.5,1.0,1.0,12.54305556,79.90444444,2.752509381,2.065380723,10.0,13,0.0,0.0,0.12049194809666666,0.12221401881119048,0.16210037524,0,0,0
Pickup Anicut-Sathanur,tiruvannamalai,2026-01-25 11:30,1769340600.0,0.5,1.0,1.0,1.0,1.0,0.8333333333333334,5.0,-0.5,-0.5,12.13944444,78.89388889,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.04896800470619047,0.07827635912,0,0,0
Valathi,viluppuram,2026-01-25 12:00,1769342400.0,0.5,1.0,0.5,1.5,1.0,0.6666666666666666,5.5,-0.5,-1.0,12.34861111,79.38,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.10264930205595237,0.14716382819999999,0,0,0
KolidamL A(Coleroon),nagapattinam,2026-01-25 12:00,1769342400.0,3.5,0.5,1.5,3.0,0.5,1.8333333333333333,10.5,3.0,4.0,11.329167,79.720833,8.469795512,4.028133598,6.0,27,0.0,0.0,0.35034386535999995,0.372090461967619,0.42279182048,0,0,0
Tirukoilur,kallakurichi,2026-01-25 12:00,1769342400.0,1.5,1.0,1.0,0.5,0.5,1.1666666666666667,9.0,0.5,0.5,11.94638889,79.25027778,1.71000415,0.016931089,10.0,10,0.0,0.0,0.08338345783333334,0.08671681191666666,0.140400166,0,0,0
Cheyyar Anicut,tiruvannamalai,2026-01-25 12:00,1769342400.0,0.5,1.0,1.5,0.5,1.0,1.0,4.5,-0.5,0.0,12.59388889,79.38722222,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.052063242801428565,0.07427635912,0,0,0
Thanjavur,thanjavur,2026-01-25 12:00,1769342400.0,0.5,0.5,0.5,0.5,1.0,0.5,3.5,0.0,0.0,10.77277778,79.13583333,6.262291183,0.139785443,9.0,36,0.0,0.0,0.19661873549000003,0.2284659056907143,0.27849164732000004,0,0,0
LBP Quarters Campus,erode,2026-01-25 12:00,1769342400.0,0.5,0.5,0.5,0.5,1.0,0.5,4.5,0.0,0.0,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,0.02837948696,0.03218678240571428,0.06217264928,0,0,0
Vanapuram,tiruvannamalai,2026-01-25 12:00,1769342400.0,0.5,0.5,0.5,0.5,0.5,0.5,3.0,0.0,0.0,12.10444444,79.01805556,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.04277752851571428,0.06227635912,0,0,0
Vidur Anicut,viluppuram,2026-01-25 12:00,1769342400.0,2.5,3.0,1.0,1.5,1.5,2.1666666666666665,10.0,-0.5,-2.5,12.07222222,79.585,2.579095705,0.250109562,6.0,25,0.0,0.0,0.12112287114999998,0.1305064449130952,0.1831638282,0,0,0
Pickup Anicut-Sathanur,tiruvannamalai,2026-01-25 12:00,1769342400.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,5.0,0.0,0.5,12.13944444,78.89388889,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.05107276661095238,0.07827635912,0,0,0
Kiladayalam,viluppuram,2026-01-25 12:00,1769342400.0,2.0,2.0,0.5,1.5,5.0,1.5,14.0,0.0,-1.5,12.16722222,79.62055556,2.579095705,0.250109562,6.0,25,0.0,0.0,0.11237287114999997,0.11812549253214284,0.2151638282,0,0,0
Pickup Anicut-Sathanur,tiruvannamalai,2026-01-25 12:30,1769344200.0,0.5,0.5,0.5,1.0,1.0,0.5,4.5,0.0,0.0,12.13944444,78.89388889,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.04277752851571428,0.07427635912,0,0,0
Vidur Anicut,viluppuram,2026-01-25 13:00,1769346000.0,0.5,2.5,3.0,1.0,1.5,2.0,10.0,-2.0,-1.5,12.07222222,79.585,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.12741120681785711,0.1831638282,0,0,0
Grand Anicut,tiruchirappalli,2026-01-25 13:00,1769346000.0,1.0,2.0,1.5,0.5,3.5,1.5,9.5,-1.0,-1.5,10.82861111,78.81805556,2.769716368,0.030082563,6.0,29,0.0,0.0,0.10059149104000001,0.12479721573714286,0.18678865472,0,0,0
Pickup Anicut-Sathanur,tiruvannamalai,2026-01-25 13:00,1769346000.0,0.5,0.5,0.5,0.5,1.0,0.5,4.0,0.0,0.0,12.13944444,78.89388889,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.04277752851571428,0.07027635911999999,0,0,0
Madurantakam,chengalpattu,2026-01-25 13:00,1769346000.0,0.5,2.5,0.5,1.0,0.5,1.1666666666666667,6.5,-2.0,-4.0,12.49888889,79.87527778,2.752509381,2.065380723,10.0,13,0.0,0.0,0.09132528142999999,0.11800449500166667,0.16210037524,0,0,0
Vanapuram,tiruvannamalai,2026-01-25 13:00,1769346000.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,3.5,0.5,0.5,12.10444444,79.01805556,0.956908978,0.111931507,5.0,25,0.0,0.0,0.052040602673333325,0.05107276661095238,0.06627635912,0,0,0
Trichycity,tiruchirappalli,2026-01-25 13:00,1769346000.0,0.5,0.5,1.0,8.5,2.0,0.6666666666666666,14.0,0.0,0.5,10.820703,78.693506,2.769716368,0.030082563,6.0,29,0.0,0.0,0.09184149104,0.11452102526095238,0.22278865472000003,0,0,0
Kothuvacheri,cuddalore,2026-01-25 13:00,1769346000.0,2.0,1.5,0.5,0.5,0.5,1.3333333333333333,5.5,0.5,-0.5,11.52027778,79.63527778,5.871797745,0.689771711,4.0,30,0.0,0.0,0.21698726568333335,0.23027482583690476,0.27887190980000004,0,0,0
Tirukoilur,kallakurichi,2026-01-25 13:00,1769346000.0,1.0,1.5,1.0,1.0,0.5,1.1666666666666667,5.5,-0.5,-1.0,11.94638889,79.25027778,1.71000415,0.016931089,10.0,10,0.0,0.0,0.0688001245,0.08151681191666667,0.11240016600000001,0,0,0
Valathi,viluppuram,2026-01-25 13:00,1769346000.0,1.0,0.5,1.0,0.5,1.5,0.8333333333333334,5.5,0.5,1.0,12.34861111,79.38,2.579095705,0.250109562,6.0,25,0.0,0.0,0.10070620448333331,0.11614454015119047,0.14716382819999999,0,0,0
KolidamL A(Coleroon),nagapattinam,2026-01-25 13:00,1769346000.0,1.5,3.5,0.5,1.5,3.0,1.8333333333333333,10.5,-2.0,-5.0,11.329167,79.720833,8.469795512,4.028133598,6.0,27,0.0,0.0,0.28034386535999994,0.330490461967619,0.42279182048,0,0,0
